0.164000000,1,2.428000000
2.593333333,1,2.510000000
5.103333333,1,0.430000000
5.538000000,1,10.656000000
16.194000000,1,4.524000000
20.718000000,1,3.876000000
24.594000000,1,1.206000000
25.800000000,1,1.554000000
27.354000000,1,2.712000000
30.066000000,1,1.998000000
32.064000000,1,5.844000000
37.908000000,1,1.140000000
39.054000000,1,3.348000000
42.400000000,1,6.320000000
48.726666667,1,2.460000000
